"","space","description","transit","access","house_rules","host_since","host_about","host_response_time","host_is_superhost","host_total_listings_count","host_has_profile_pic","zipcode","Latitude","Longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_fewDaysOrMore","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"24","1","This fully furnished 215 Sq.ft appartement, in 1950’s building is very Bright. Located on a little square with no front building, you can enjoy an awesome view all over Paris from its little balcony. There s an elevator. Location: in the 19th district next to one of the biggest and most romantic park of Paris: Les Buttes Chaumont . The quarter is very calm and typical. It’s surrounded of little houses and small paved streets.  Bakery, Post office , bucher shop, market... You will become parisian This fully furnished 215 Sq.ft appartement, in 1950’s building is very Bright. Located on a little square with no front building,  you can enjoy an awesome view all over Paris from its little balcony.  Interphone, elevator  Location:  in the 19th district next to one of the biggest and most romantic park of Paris: Les Buttes Chaumont . The quarter is very calm and typical. It’s surrounded of little houses and small paved streets.  Bakery, Post office , bucher shop, Pharmacy, tabac, market, all ","0","1","0","2010","1","within a few hours","0","1","1","75019",48.8809856924396,2.39405711079264,"Condominium","Entire home/apt","2","1","0","1","Pull-out Sofa",215,48,800,38,"1",0,150,1124,25,"2010-07-22","2018-07-30",96,9,9,10,10,9,9,"0","0","strict_14_with_grace_period","0",0.25,0.0866666666666667,"1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","1","1",68.9032,448353.1224,124.8
"25","1","This 21sqm 1BR studio is located ""rue des Boulets"", in the 11th arrondissement, between Bastille and Nation. On the 2nd floor (3rd U.S.) with elevator, in a secure building with security code, it can welcome comfortably two people.   Wooden floor.  It's nicely furnished, well designed in terms of space and very clean. This apartment has a very large window, overlooking the courtyard.  The living room is furnished with a NEW (Feb 2016) comfortable bed double,  a dining table, a bookshelf. At your disposal an internet connection (DSL/WIFI). You can enjoy FREE and UNLIMITED international calls from France to North America on cell phones and land lines.  Free local calls in Paris.   The separate kitchen is equipped with hot plates, a refrigerator, a microwave oven, a coffee maker, a kettle, and all the necessary dishes. The bathroom is fitted with a bath/shower, a washbasin with mirror, hair dryer and the toilets. Clean linen and towels are provided. Location: The place is perfectly locate","0","1","1","2010","1","N/A","0","1","1","75011",48.8492986554094,2.39022284329376,"Apartment","Entire home/apt","2","1","1","1","Real Bed",226,58,0,15,"1",0,5,365,38,"2010-07-28","2018-08-30",93,9,9,10,10,10,10,"0","0","strict_14_with_grace_period","0",0.38,0.131733333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","1","0","1","1",72.42848,591088.82528,229.215999999999
"26","1","Large newly-renovated guest room in central Paris, ideally located in second ""arrondissement"", rue Saint Fiacre, near Montorgueil pedestrian area, walking distance to Opera and theater area. 3 metro lines (3, 8 and 9), bus and ""velib"" stations nearby. Large independent bedroom with private access (23 square meters, 250 square feet), for one or two travelers. Sunny, 5th floor with lift, facing South, very quiet. Non-smoking. Double bed, own bathroom and toilets, no kitchen, but a coffee machine and a kettle for tea. Internet available. Personal attention given to our guests, we live in same building. We live in the building and always enjoy having a drink with our guests, when possible. If any problem in the apartment, we are located one floor below. Located in the heart of Paris, The Montorgueil area offers large number of quality food stores, open vegetable and fish stands, and small specialty shops, as well as a wide range of all budgets’ restaurants, designers galleries, trendy shop","1","0","0","2010","1","within a few hours","1","1","1","75002",48.8706413650264,2.34509525374312,"Apartment","Entire home/apt","2","1","1","1","Pull-out Sofa",248,85,0,0,"1",0,3,30,42,"2013-09-20","2018-10-26",94,10,10,10,10,10,9,"0","0","moderate","0",0.67,0.232266666666667,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","0","0",79.47904,742413.71264,592.280000000001
"27","1","I have bought and redesigned completely my flat to make it my comfy nest. Located in the East and trendy part of Paris, you will enjoy the peaceful environment, the clear view from the windows, and all the shops and delicious restaurants nearby ;) Willing to make your trip to Paris Dream Holidays and to experience real Parisian life? Don’t hesitate and come to our lovely and comfy flat in one of the best and trendiest neighborhood of Paris! I have completely redesigned the flat one year ago, so it is brand new and very comfy! It is about 40 square meters: - A big living room with 2 wide windows that let sunlight come all day long : convertible sofa, cable TV, Wifi access (free) and a dining with a brand new and fully equipped open kitchen: dish washer, microwave, oven, Nespresso machine, and everything you need to cook French food! - Brand new big bathroom with Italian shower - A bedroom with queen size bed Available for weekends and longer stays, price depending on length of stay and ","1","1","1","2010","1","N/A","0","2","1","75011",48.8567199164877,2.37771431427733,"Apartment","Entire home/apt","4","1","1","1","Real Bed",431,139,500,35,"2",20,7,365,11,"2010-08-06","2017-04-16",100,10,10,10,10,10,10,"0","0","moderate","0",0.11,0.0381333333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1",138.12688,1127253.46768,159.016
"28","1","A Parisian Musician Loft, Cosy, Just Exceptional, in the Great Marais Neighborhood You rent the entire space of a beautiful French style studio, recently renovated, on the first floor in a building located in the heart of lively hip Marais district. If you are looking for a place during the fashion week in Paris it is a perfect choice. This unique renovated 16th century apartment makes your trip unforgettable. The building has a closed courtyard where you can secure your bike if needed, and if you don't have a bike, Velib' stations (bike rental) are a mere 100 yards away. Clean sheets and towels provided. - First floor - 36 m2 with mezzanine (390 square feet) - 2 security code - Very high ceiling - Beams with original paintings from 16th century - Tiled floor - Large windows with many natural light without direct sunlight - Furnished apartment - Internet Wi-Fi - Apple TV - Washing machine - Fridge - Heater and hot water - Bathroom with bathtub - Functional kitchen - Double bed - Travel","1","1","1","2010","1","within an hour","0","1","1","75003",48.8609090885616,2.36528903148058,"Apartment","Entire home/apt","2","1.5","1","1","Real Bed",390,166,1200,40,"1",20,2,14,173,"2010-09-07","2018-10-14",89,9,9,10,10,10,8,"1","0","strict_14_with_grace_period","0",1.74,0.6032,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0",124.9872,1286868.2112,3003.936
"29","1","5mn from Montmartre !! 10mn from Champs Elysées, Opéra, Louvre it's a cosy and beautiful parisian artist flat, surrounded by multiple restaurants, bars, and transports. high speed wireless internet, cable TV, grand piano. You will enjoy the large living room which is a 40m², very bright, 5 windows, a open kitchen and a private bedroom. design bathroom. and separate WC. All equipement, tv, dvd, wifi, concert piano, all equipment for cooking, washer, dryer,  2mn from the métro Place de Clichy. 8mn from opéra, and big stores by foot (Printemps, Galeries Lafayette), 4 stations to Champs Elysées. and direct bus to Eiffel Tower. 5mn by foot from the beautiful montmatre.  a lot of restaurants, and markets in the street. supermarkets cross the street at 20 meters  Sleeps : up to 4 people (1 Double bed  (Phone number hidden by Airbnb) convertible bed 160x200)  Floor : 2nd floor  Subway: Place de Clichy (L13 & L2),  Bus : (Phone number hidden by Airbnb) goes every area of paris) bus stop in fron","0","0","0","2010","1","within a few hours","0","1","1","75018",48.8874651962941,2.32604029338765,"Apartment","Entire home/apt","4","1","1","2","Real Bed",732,150,500,20,"2",35,3,7,63,"2010-10-20","2018-07-03",90,9,8,10,9,9,8,"0","0","strict_14_with_grace_period","0",0.64,0.221866666666667,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0",234.59136,1740667.8912,998.400000000001
"30","1","Nestled in the heart of the picturesque Montmartre area  , this apartment fully renovated in a very contemporary atmosphere , will delight you and will accommodate 4 people The apartment is located on the 2nd floor of a small building very typical of this area. You have a living room with a sofa bed for 2 people  with a very comfortable bedding, a coffee table , a dining table with chairs, , a large closet  a flat screen TV and international channels . Unlimited internet with wifi is offered.   The kitchen is independent . . It includes  all the appliances you want, with,  in particular , a dishwasher, electric oven and a washer dryer . Varied dishes and cooking ustensils are provided to you The bedroom overlooks a quiet street . . It consists of a large double bed which can be turned into 2 beds if necessary. , bedside tables and a large closet The bathroom includes a shower , sink and toilet The heating is gas fired central heating A wooden floor covers the apartment This part of the","1","0","1","2010","1","N/A","0","87","1","75018",48.8848695302995,2.34444702309137,"Apartment","Entire home/apt","4","1","1","3","Real Bed",484,155,900,70,"1",50,6,365,2,"2013-05-05","2018-07-20",70,8,6,8,9,8,6,"0","0","strict_14_with_grace_period","0",0.03,0.0104,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1",155.11232,1150933.4144,48.36
"31","1","You feel at home in this charming 3 rooms apartment situated at Porte d'Auteuil, 16 th arrondissement. The building, situated in the middle of a beautiful garden, was built in 1912. The apartment is 70 square meters, ideal capacity is 4 or 5 guests. we have 2 bed rooms, one with a queen size bed and the second one with a comfortable folding coach. The kitchen is fully equipped : micro wave, regular oven, washing machine , fridge , boiler, dishwasher. We display Cable TV with 54 feet plasma TV and high speed Wifi in the bed room ( fiberglass), iPod deck Bose. There is also a Nespresso machine with some capsules.  Price : 300 €  The cab and art visit of Paris is a package of 500 €. The flat is very convenient, with all facilities and near to 3 subways. The closest metro station is Exelmans and Porte d'Auteuil  only at 3 minutes (line 9).  We are situated  20 mn from Châtelet and Opera, 10  minutes from porte de Versailles by tramway on Garigliano bridge .There are also 2 velibs stations ","1","1","1","2010","1","within a day","1","1","1","75016",48.8429888594633,2.25844983856378,"Apartment","Entire home/apt","3","1","2","2","Real Bed",753,130,800,40,"3",10,5,30,41,"2012-04-18","2018-10-06",96,10,10,10,9,9,9,"0","0","moderate","0",0.51,0.1768,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1",241.32144,2135936.06544,689.52
"32","1","Right in the middle area of the street Saint Honoré, 2 steps from the Opera, rue de la Paix and the Place Vendome, enjoy this small apartment on the border of the delightful ""Marché saint Honoré"". The apartment is located on the 1st floor of a small building very typical of this area. You have a living room with a sofa bed with a very comfortable bed,  A coffee table, a dining table with chairs, a flat screen TV and international channels. The unlimited internet with wifi is offered .. The kitchen is integrated and separated from the lounge by a small counter. It includes  all the home appliances you want, with, in particular, a washer dryer. Varied dishes and cooking ustensils are provided to you. The bedroom overlooks a quiet street. Its 2 windows give him a lot of bright. It features 1 large bed which can be turned into 2 single beds, if necessary, bedside tables and a large closet. The bathroom has a bath with shower, washbasin and toilet. The heating is electric. A wooden  floorin","1","1","1","2010","1","N/A","0","87","1","75001",48.8656346789086,2.33243916031998,"Apartment","Entire home/apt","4","1","1","3","Real Bed",377,175,900,70,"3",50,2,25,27,"2011-04-28","2018-10-01",84,8,9,9,9,10,8,"0","0","strict_14_with_grace_period","0",0.29,0.100533333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1",120.82096,1302087.48592,527.799999999998
"34","1","Our furnish flat is centrally located with numerous restaurants, cafes and bars on walking distance. It's by the trendy Canal St Martin neighborhood but also around the corner from Little India with amazing Indian food.  It is particularly suitable for families, but also appreciated by business and solo travelers.  There are two spacious furnished rooms with hardwood floors and quaint details. Excellent location for travelers as close to Eurostar, Thalys, TGV, RER with airport connections Location Well connected location in Central Paris 10th arrondissement, close to all amenities and food stores in Louis Blanc and surrounded with lively Indian Quarter of La Chapelle to the north west and trendy Canal Saint Martin to the south east. Closest Metro station:  Château Landon. The apartment is 5 to 7 min walk to Gare de l'Est, Metro Louis Blanc, and Gare du Nord: Métro lines 2,4,5,7 and RER lines to Roissy/CDG Airport, Gare de Lyon and to Gare Saint Lazare. Train terminals for London, Bruss","1","1","1","2010","0","N/A","0","1","1","75010",48.8817321159877,2.3618069150098,"Apartment","Entire home/apt","4","1","1","2","Real Bed",646,88,999,34,"2",28,4,90,12,"2010-10-18","2018-09-25",78,9,8,9,9,8,9,"0","0","strict_14_with_grace_period","0",0.12,0.0416,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","1","0","1","1",207.03008,1597858.15744,109.824
